cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
490,25,Male,Dubai,Gold,Amazon.ae,2023-01-25
491,25,Female,Dubai,Platinum,Website,2024-01-27
492,35,Male,Dubai,Silver,Store,2022-06-25
493,25,Male,Abu Dhabi,Platinum,MobileApp,2022-12-02
494,25,Female,Dubai,Silver,Store,2021-06-21
495,20,Female,Sharjah,Silver,Website,2022-01-06
496,25,Male,Dubai,Silver,MobileApp,2025-09-29
497,20,Male,Dubai,Silver,MobileApp,2024-03-24
498,18,Male,Abu Dhabi,Silver,Noon,2024-03-09
499,35,Female,Abu Dhabi,Silver,MobileApp,2023-07-02
500,35,Male,Abu Dhabi,Silver,Website,2023-03-13
501,35,Male,Dubai,Silver,Store,2021-09-13
502,30,Male,Dubai,Silver,Amazon.ae,2023-09-17
503,25,Male,Dubai,Silver,Store,2022-11-07
504,45,Female,Sharjah,Gold,Amazon.ae,2025-07-28
505,30,Male,Dubai,Silver,Store,2023-05-14
506,30,Male,Sharjah,Gold,Store,2022-02-20
507,18,Male,Abu Dhabi,Gold,MobileApp,2021-11-25
508,25,Male,Dubai,Silver,Store,2024-11-02
509,25,Male,Abu Dhabi,Silver,MobileApp,2023-07-07
510,25,Female,Sharjah,Silver,Store,2024-07-13
511,30,Female,Sharjah,Silver,Amazon.ae,2025-04-14
512,30,Female,Dubai,Silver,Website,2024-03-08
513,35,Female,Dubai,Silver,Website,2023-08-20
514,40,Female,Dubai,Silver,Store,2023-04-04
515,40,Male,Dubai,Gold,Store,2025-06-09
516,35,Female,Abu Dhabi,Silver,MobileApp,2025-03-16
517,55,Female,Sharjah,Gold,Store,2021-09-06
518,18,Female,Dubai,Silver,Store,2023-01-15
519,20,Male,Abu Dhabi,Gold,Website,2021-11-04
520,18,Male,Abu Dhabi,Silver,Website,2022-07-27
521,35,Female,Dubai,Silver,Store,2024-05-27
522,45,Female,Dubai,Platinum,Store,2023-03-09
523,20,Female,Abu Dhabi,Gold,Store,2023-09-28
524,50,Male,Sharjah,Silver,Amazon.ae,2023-01-31
525,18,Male,Abu Dhabi,Silver,Store,2025-05-27
526,50,Male,Dubai,Gold,Noon,2021-10-20
527,25,Female,Dubai,Gold,Store,2022-02-14
528,20,Male,Dubai,Silver,Store,2021-07-17
529,30,Male,Abu Dhabi,Silver,Website,2021-03-21
530,25,Female,Abu Dhabi,Gold,Store,2024-11-09
531,25,Male,Dubai,Silver,Website,2021-05-17
532,25,Female,Sharjah,Gold,Amazon.ae,2021-08-01
533,40,Male,Abu Dhabi,Silver,Store,2022-09-11
534,30,Female,Abu Dhabi,Platinum,MobileApp,2023-08-18
535,25,Female,Sharjah,Gold,Store,2024-05-15
536,35,Female,Dubai,Gold,Store,2025-08-15
537,35,Female,Sharjah,Silver,Store,2024-03-02
538,25,Male,Dubai,Silver,Amazon.ae,2021-06-15
539,25,Male,Dubai,Silver,Store,2025-03-07
540,20,Male,Sharjah,Gold,Amazon.ae,2022-03-06
541,20,Female,Sharjah,Gold,Website,2024-04-18
542,35,Female,Abu Dhabi,Silver,Store,2021-05-01
543,20,Male,Abu Dhabi,Gold,Website,2024-04-12
544,30,Female,Abu Dhabi,Gold,MobileApp,2021-11-27
545,35,Male,Sharjah,Silver,MobileApp,2023-12-28
546,20,Female,Dubai,Silver,Website,2025-09-19
547,30,Female,Sharjah,Gold,Amazon.ae,2024-03-07
548,25,Male,Dubai,Silver,Store,2024-08-24
549,55,Male,Dubai,Gold,Amazon.ae,2024-09-15
550,30,Male,Dubai,Silver,MobileApp,2024-06-15
551,40,Female,Abu Dhabi,Platinum,MobileApp,2025-04-03
552,30,Male,Sharjah,Silver,MobileApp,2024-01-05
553,18,Male,Abu Dhabi,Silver,Website,2024-03-20
554,35,Male,Sharjah,Silver,Website,2022-09-12
555,55,Male,Dubai,Silver,Website,2025-08-16
556,35,Male,Abu Dhabi,Silver,Store,2024-09-01
557,40,Female,Sharjah,Silver,Website,2021-02-06
558,45,Male,Abu Dhabi,Platinum,Store,2023-08-22
559,20,Female,Abu Dhabi,Platinum,Store,2023-04-25
560,20,Female,Abu Dhabi,Silver,Store,2025-08-09
561,35,Male,Sharjah,Gold,Store,2024-02-24
562,25,Male,Sharjah,Silver,Store,2023-03-08
563,40,Female,Dubai,Gold,Amazon.ae,2025-07-02
564,50,Female,Sharjah,Gold,Store,2021-10-13
565,25,Male,Dubai,Silver,MobileApp,2024-06-17
566,20,Male,Dubai,Gold,Store,2023-06-06
567,40,Male,Sharjah,Gold,Store,2025-06-26
568,25,Female,Dubai,Silver,Store,2021-08-08
569,40,Male,Sharjah,Platinum,Store,2023-10-28
570,25,Male,Dubai,Platinum,Website,2021-08-04
571,35,Female,Dubai,Silver,Website,2022-11-12
572,18,Female,Dubai,Gold,Store,2025-05-29
573,35,Male,Dubai,Platinum,Website,2021-10-20
574,30,Male,Abu Dhabi,Silver,Amazon.ae,2025-04-12
575,30,Female,Dubai,Silver,Store,2025-02-16
576,20,Male,Dubai,Silver,Store,2021-02-12
577,35,Male,Dubai,Gold,Website,2024-08-23
578,45,Female,Dubai,Gold,Store,2024-01-22
579,20,Male,Abu Dhabi,Silver,Noon,2025-05-26
580,18,Female,Dubai,Platinum,Website,2024-07-16
581,18,Female,Abu Dhabi,Gold,Website,2025-07-03
582,35,Male,Sharjah,Gold,Store,2022-11-24
583,35,Male,Abu Dhabi,Silver,Website,2024-05-23
584,30,Female,Sharjah,Silver,Store,2023-08-17
585,20,Female,Dubai,Gold,Amazon.ae,2021-04-24
586,25,Female,Dubai,Silver,Website,2024-04-23
587,30,Female,Sharjah,Gold,Store,2023-07-10
588,30,Male,Abu Dhabi,Gold,Website,2024-02-23
589,60,Female,Abu Dhabi,Silver,Store,2024-02-03
590,20,Male,Abu Dhabi,Gold,Store,2021-08-25
591,35,Male,Dubai,Silver,Website,2022-10-15
592,25,Male,Dubai,Silver,Website,2021-06-07
593,25,Male,Abu Dhabi,Silver,Website,2025-02-06
594,35,Female,Abu Dhabi,Silver,Store,2023-06-27
595,35,Male,Dubai,Silver,Website,2025-03-09
596,60,Male,Sharjah,Gold,Store,2023-08-19
597,20,Male,Dubai,Gold,Website,2024-07-21
598,20,Female,Dubai,Silver,Website,2023-05-03
599,35,Female,Sharjah,Gold,Website,2024-02-15
600,30,Male,Abu Dhabi,Silver,Amazon.ae,2023-06-05
601,25,Male,Abu Dhabi,Silver,Amazon.ae,2025-05-17
602,18,Male,Dubai,Gold,Noon,2025-04-09
603,18,Female,Dubai,Gold,Noon,2021-03-01
604,45,Female,Abu Dhabi,Gold,MobileApp,2022-02-05
605,20,Male,Dubai,Silver,Noon,2023-04-08
606,25,Female,Sharjah,Gold,Amazon.ae,2024-04-18
607,20,Male,Sharjah,Gold,MobileApp,2024-06-09
608,25,Female,Sharjah,Platinum,Store,2022-04-21
609,18,Male,Dubai,Silver,Store,2022-10-17
610,30,Male,Abu Dhabi,Silver,MobileApp,2023-04-25
611,18,Male,Dubai,Gold,Website,2023-07-13
612,40,Male,Dubai,Platinum,MobileApp,2024-06-22
613,20,Female,Dubai,Silver,Store,2025-06-05
614,30,Male,Dubai,Silver,Store,2022-09-30
615,45,Female,Sharjah,Silver,MobileApp,2022-10-11
616,35,Female,Dubai,Silver,Amazon.ae,2025-05-11
617,30,Male,Dubai,Silver,Store,2021-08-01
618,25,Male,Sharjah,Silver,Amazon.ae,2025-06-18
619,25,Male,Dubai,Silver,MobileApp,2025-01-22
620,35,Female,Abu Dhabi,Silver,Store,2023-09-17
621,60,Male,Dubai,Silver,Store,2023-03-15
622,35,Male,Dubai,Silver,Store,2021-05-08
623,30,Male,Sharjah,Silver,Store,2023-08-10
624,35,Female,Dubai,Platinum,Website,2021-08-05
625,30,Male,Abu Dhabi,Silver,Store,2022-12-12
626,18,Male,Dubai,Gold,Store,2021-01-20
627,30,Male,Dubai,Silver,MobileApp,2025-05-10
628,55,Male,Dubai,Platinum,Website,2023-12-20
629,20,Female,Dubai,Silver,Website,2022-11-06
630,35,Male,Dubai,Silver,Store,2022-12-15
631,20,Female,Abu Dhabi,Silver,MobileApp,2023-01-09
632,30,Female,Dubai,Gold,Amazon.ae,2024-02-27
633,18,Female,Dubai,Silver,Website,2022-07-11
634,30,Female,Dubai,Silver,Amazon.ae,2021-07-16
635,40,Male,Sharjah,Silver,MobileApp,2023-07-25
636,25,Male,Sharjah,Gold,MobileApp,2025-02-24
637,35,Female,Abu Dhabi,Silver,MobileApp,2022-11-09
638,40,Male,Sharjah,Silver,Store,2022-05-19
639,50,Female,Dubai,Silver,Store,2024-06-24
640,20,Male,Dubai,Silver,Store,2023-01-08
641,25,Female,Abu Dhabi,Gold,Store,2023-03-03
642,20,Female,Abu Dhabi,Silver,Store,2024-07-07
643,60,Male,Dubai,Silver,Amazon.ae,2024-10-02
644,50,Male,Dubai,Gold,Store,2021-07-16
645,30,Female,Sharjah,Gold,Noon,2024-02-05
646,40,Female,Sharjah,Silver,Website,2023-02-20
647,30,Male,Dubai,Gold,Store,2023-01-14
648,35,Female,Abu Dhabi,Silver,Website,2025-06-25
649,18,Male,Dubai,Silver,Store,2024-03-29
650,40,Male,Dubai,Platinum,Noon,2022-02-26
651,20,Female,Dubai,Platinum,MobileApp,2025-06-19
652,40,Female,Dubai,Silver,Store,2024-05-15
653,40,Female,Dubai,Silver,Amazon.ae,2024-08-29
654,35,Female,Sharjah,Silver,MobileApp,2022-03-08
655,18,Male,Dubai,Silver,Store,2023-07-15
656,25,Female,Abu Dhabi,Silver,Website,2021-08-23
657,25,Male,Dubai,Silver,Website,2021-11-23
658,25,Male,Dubai,Platinum,Store,2023-07-23
659,18,Male,Sharjah,Gold,MobileApp,2022-04-24
660,50,Male,Abu Dhabi,Silver,Store,2022-03-04
661,30,Male,Sharjah,Silver,Website,2022-10-28
662,25,Male,Sharjah,Silver,Store,2024-01-29
663,25,Male,Dubai,Silver,Noon,2024-06-15
664,25,Male,Dubai,Silver,MobileApp,2024-02-05
665,35,Female,Sharjah,Gold,Store,2023-05-08
666,30,Male,Sharjah,Silver,Store,2024-10-19
667,50,Male,Abu Dhabi,Gold,Store,2022-10-04
668,30,Female,Abu Dhabi,Gold,MobileApp,2023-03-22
669,60,Female,Abu Dhabi,Silver,Store,2025-02-25
670,45,Female,Dubai,Silver,MobileApp,2023-12-03
671,20,Male,Abu Dhabi,Gold,Amazon.ae,2022-07-29
672,50,Female,Sharjah,Platinum,Website,2024-01-02
673,20,Male,Abu Dhabi,Gold,Store,2025-09-18
674,40,Male,Dubai,Silver,Store,2023-10-16
675,25,Male,Dubai,Silver,Website,2025-07-11
676,45,Female,Dubai,Silver,Website,2024-08-20
677,45,Male,Dubai,Platinum,Website,2023-10-26
678,40,Male,Sharjah,Gold,Website,2025-05-31
679,40,Male,Dubai,Gold,Store,2023-03-14
680,25,Female,Dubai,Silver,Amazon.ae,2024-10-04
681,18,Female,Dubai,Gold,Store,2022-02-04
682,25,Male,Abu Dhabi,Silver,Website,2022-08-18
683,20,Female,Abu Dhabi,Silver,MobileApp,2024-12-27
684,35,Male,Dubai,Silver,Store,2025-05-15
685,25,Female,Dubai,Platinum,MobileApp,2024-02-05
686,55,Male,Dubai,Gold,MobileApp,2021-04-27
687,35,Female,Abu Dhabi,Silver,Website,2022-01-18
688,40,Male,Dubai,Gold,Store,2023-05-09
689,20,Female,Sharjah,Silver,Store,2021-03-23
690,45,Male,Dubai,Silver,Store,2023-04-12
691,50,Male,Dubai,Silver,Store,2023-05-23
692,30,Male,Abu Dhabi,Silver,Noon,2022-10-15
693,35,Male,Dubai,Silver,Website,2023-01-04
694,40,Male,Abu Dhabi,Silver,Store,2024-12-04
695,20,Female,Dubai,Gold,Amazon.ae,2021-03-11
696,30,Male,Abu Dhabi,Silver,MobileApp,2022-01-22
697,25,Female,Abu Dhabi,Gold,Store,2022-06-08
698,20,Female,Sharjah,Silver,Store,2021-10-24
699,25,Female,Dubai,Gold,Store,2022-09-09
700,18,Female,Dubai,Gold,Noon,2022-12-20
701,18,Female,Dubai,Gold,Website,2023-12-25
702,20,Male,Sharjah,Silver,Amazon.ae,2025-05-18
703,55,Female,Sharjah,Gold,Store,2021-06-27
704,30,Male,Dubai,Silver,Amazon.ae,2023-10-29
705,55,Female,Dubai,Gold,Store,2024-03-28
706,25,Female,Dubai,Silver,Noon,2021-01-11
707,25,Male,Dubai,Silver,Amazon.ae,2023-02-24
708,30,Male,Dubai,Silver,Store,2022-02-15
709,25,Male,Dubai,Gold,MobileApp,2023-06-11
710,20,Female,Abu Dhabi,Silver,MobileApp,2022-08-30
711,35,Female,Sharjah,Platinum,Amazon.ae,2021-06-04
712,20,Male,Sharjah,Platinum,Store,2024-05-14
713,35,Female,Dubai,Gold,Website,2024-02-13
714,35,Female,Abu Dhabi,Silver,Amazon.ae,2024-11-03
715,20,Male,Sharjah,Gold,MobileApp,2022-08-22
716,18,Male,Dubai,Silver,Store,2023-04-04
717,40,Female,Abu Dhabi,Silver,MobileApp,2025-09-29
718,30,Female,Dubai,Platinum,Store,2021-12-16
719,18,Female,Dubai,Platinum,MobileApp,2024-01-27
720,60,Male,Dubai,Platinum,Store,2023-08-01
721,18,Male,Dubai,Silver,Store,2021-01-19
722,35,Male,Abu Dhabi,Silver,Website,2021-11-09
723,60,Male,Dubai,Silver,Store,2023-07-16
724,20,Male,Dubai,Silver,Website,2022-06-12
725,20,Female,Dubai,Silver,Website,2022-07-11
726,20,Male,Sharjah,Silver,Store,2025-08-18
727,25,Female,Dubai,Gold,Store,2022-03-21
728,20,Male,Abu Dhabi,Gold,MobileApp,2021-08-19
729,35,Female,Abu Dhabi,Gold,Store,2025-08-20
730,18,Male,Dubai,Gold,Website,2022-09-17
731,30,Male,Dubai,Silver,Website,2023-10-08
732,60,Male,Abu Dhabi,Silver,Amazon.ae,2023-06-08
733,40,Female,Dubai,Gold,MobileApp,2021-12-25
734,35,Female,Dubai,Silver,Store,2024-11-07
735,25,Male,Abu Dhabi,Silver,MobileApp,2025-03-16
736,35,Male,Dubai,Silver,Noon,2021-02-13
737,30,Female,Dubai,Silver,Website,2024-10-20
738,25,Male,Dubai,Gold,Noon,2023-05-27
739,20,Male,Dubai,Gold,Website,2025-07-04
740,45,Female,Abu Dhabi,Platinum,Website,2024-02-09
741,25,Female,Abu Dhabi,Silver,Store,2021-08-11
742,20,Male,Abu Dhabi,Silver,Website,2024-11-10
743,25,Male,Abu Dhabi,Gold,Store,2023-06-21
744,25,Female,Dubai,Silver,Store,2024-07-12
745,40,Male,Dubai,Silver,Store,2021-09-28
746,35,Male,Dubai,Platinum,Store,2021-07-31
747,40,Female,Dubai,Gold,Store,2025-02-28
748,18,Female,Sharjah,Platinum,Website,2024-08-30
749,25,Male,Sharjah,Silver,Store,2024-11-11
750,30,Female,Dubai,Silver,Noon,2021-09-04
751,18,Female,Dubai,Gold,Store,2023-08-06
752,25,Male,Dubai,Silver,Store,2025-05-10
753,40,Female,Dubai,Gold,Store,2023-04-01
754,20,Male,Dubai,Silver,Store,2024-10-05
755,30,Male,Abu Dhabi,Gold,Store,2021-03-13
756,20,Female,Sharjah,Gold,Website,2024-08-12
757,18,Male,Abu Dhabi,Silver,MobileApp,2024-05-21
758,20,Male,Dubai,Silver,Store,2021-10-22
759,55,Male,Dubai,Gold,Store,2021-06-20
760,40,Male,Abu Dhabi,Gold,Store,2021-09-03
761,55,Female,Sharjah,Silver,MobileApp,2024-03-10
762,30,Female,Sharjah,Gold,MobileApp,2025-06-28
763,20,Female,Sharjah,Silver,Store,2022-09-09
764,30,Male,Abu Dhabi,Silver,Store,2021-08-28
765,30,Male,Abu Dhabi,Silver,Noon,2021-11-07
766,40,Male,Dubai,Platinum,Store,2024-12-10
767,18,Male,Abu Dhabi,Silver,Website,2022-02-02
768,30,Male,Dubai,Silver,Store,2023-07-12
769,20,Female,Dubai,Gold,Website,2023-03-03
770,25,Female,Abu Dhabi,Silver,Noon,2021-01-22
771,35,Female,Dubai,Silver,Noon,2024-01-07
772,30,Male,Dubai,Silver,MobileApp,2023-03-24
773,25,Female,Dubai,Gold,Store,2023-06-23
774,25,Male,Dubai,Silver,Website,2025-02-07
775,30,Male,Dubai,Gold,Store,2025-09-27
776,40,Female,Dubai,Gold,Noon,2023-04-12
777,45,Female,Dubai,Gold,MobileApp,2024-10-08
778,55,Male,Dubai,Gold,Store,2024-10-26
779,40,Male,Sharjah,Silver,Store,2023-11-11
780,25,Male,Dubai,Silver,Website,2022-05-22
781,35,Female,Dubai,Gold,Noon,2021-06-09
782,25,Male,Abu Dhabi,Platinum,Website,2023-01-14
783,25,Female,Sharjah,Silver,Store,2024-10-16
784,40,Male,Abu Dhabi,Silver,Store,2023-03-24
785,18,Male,Dubai,Silver,Store,2025-04-29
786,50,Male,Abu Dhabi,Silver,Amazon.ae,2024-08-13
787,30,Male,Abu Dhabi,Silver,Noon,2024-10-07
788,35,Male,Abu Dhabi,Silver,Amazon.ae,2021-06-29
789,35,Female,Abu Dhabi,Silver,MobileApp,2025-02-04
790,45,Female,Sharjah,Silver,Website,2024-11-19
791,35,Female,Sharjah,Silver,Website,2025-06-25
792,35,Female,Abu Dhabi,Gold,Website,2025-07-09
793,18,Female,Dubai,Gold,MobileApp,2021-08-01
794,30,Female,Abu Dhabi,Platinum,Store,2022-06-14
795,20,Female,Sharjah,Silver,Website,2024-11-19
796,35,Male,Dubai,Silver,Store,2021-01-27
797,30,Male,Sharjah,Platinum,Store,2023-07-28
798,35,Male,Dubai,Gold,MobileApp,2023-05-20
799,18,Male,Dubai,Silver,Amazon.ae,2025-01-12
800,18,Male,Sharjah,Silver,Website,2022-03-14
801,35,Female,Dubai,Silver,Store,2021-10-12
802,18,Male,Dubai,Silver,Amazon.ae,2022-10-23
803,18,Male,Dubai,Silver,MobileApp,2022-10-11
804,18,Male,Dubai,Platinum,Store,2021-07-08
805,55,Male,Dubai,Silver,Website,2025-09-22
806,35,Male,Dubai,Gold,Store,2024-05-07
807,25,Male,Dubai,Gold,Website,2024-01-31
808,25,Male,Sharjah,Gold,Amazon.ae,2022-04-24
809,25,Male,Sharjah,Gold,Store,2022-08-26
810,40,Female,Dubai,Platinum,Store,2023-10-12
811,35,Female,Abu Dhabi,Silver,Store,2024-06-01
812,20,Male,Dubai,Platinum,Store,2022-06-01
813,20,Male,Dubai,Gold,Store,2025-03-31
814,18,Male,Dubai,Silver,Store,2025-01-04
815,35,Female,Sharjah,Gold,Store,2025-03-21
816,40,Male,Sharjah,Gold,Store,2023-07-05
817,25,Male,Dubai,Platinum,Store,2021-08-18
818,18,Female,Dubai,Silver,Store,2023-05-19
819,18,Male,Dubai,Silver,Website,2024-02-12
820,55,Male,Abu Dhabi,Silver,Website,2025-03-20
821,25,Male,Abu Dhabi,Silver,Store,2024-04-22
822,40,Female,Dubai,Silver,Website,2025-10-15
823,35,Female,Abu Dhabi,Silver,Noon,2023-01-29
824,25,Female,Dubai,Gold,Amazon.ae,2021-02-03
825,20,Male,Sharjah,Silver,Store,2021-10-23
826,20,Male,Abu Dhabi,Silver,MobileApp,2022-03-29
827,35,Female,Dubai,Silver,Store,2025-09-28
828,40,Female,Abu Dhabi,Silver,Store,2025-03-09
829,35,Male,Sharjah,Silver,Store,2024-11-30
830,30,Female,Dubai,Silver,Store,2024-02-25
831,18,Male,Dubai,Silver,Website,2021-05-22
832,55,Male,Sharjah,Silver,Website,2022-10-10
833,40,Female,Dubai,Silver,MobileApp,2021-05-08
834,25,Male,Dubai,Silver,Store,2023-04-15
835,55,Female,Dubai,Silver,Store,2025-09-06
836,35,Male,Sharjah,Silver,Store,2023-07-14
837,30,Male,Abu Dhabi,Silver,Store,2022-12-31
838,35,Female,Sharjah,Gold,Noon,2025-07-08
839,40,Female,Abu Dhabi,Gold,MobileApp,2024-10-05
840,35,Male,Dubai,Silver,Noon,2025-03-28
841,20,Male,Abu Dhabi,Silver,Website,2022-04-08
842,25,Female,Abu Dhabi,Gold,Store,2024-06-21
843,50,Male,Dubai,Silver,Store,2022-07-18
844,20,Female,Dubai,Gold,Website,2024-04-24
845,25,Female,Dubai,Platinum,Store,2024-06-10
846,25,Male,Abu Dhabi,Gold,MobileApp,2022-05-29
847,25,Male,Sharjah,Gold,Website,2021-01-01
848,35,Male,Abu Dhabi,Gold,Store,2024-06-16
849,50,Female,Sharjah,Gold,MobileApp,2023-12-15
850,20,Male,Dubai,Gold,Amazon.ae,2025-02-27
851,20,Male,Sharjah,Gold,Store,2025-10-22
852,20,Male,Sharjah,Gold,Website,2025-06-28
853,45,Female,Dubai,Silver,Store,2024-12-12
854,35,Male,Sharjah,Silver,Website,2025-01-11
855,25,Male,Dubai,Gold,Store,2021-12-04
856,40,Female,Sharjah,Silver,Store,2023-06-27
857,45,Female,Sharjah,Gold,Website,2023-03-29
858,40,Female,Abu Dhabi,Platinum,Store,2024-07-24
859,50,Male,Abu Dhabi,Gold,MobileApp,2023-10-31
860,25,Male,Dubai,Platinum,Amazon.ae,2024-09-26
861,40,Female,Abu Dhabi,Gold,Store,2024-02-02
862,30,Male,Dubai,Silver,MobileApp,2021-12-11
863,40,Female,Abu Dhabi,Gold,Website,2024-10-25
864,35,Female,Abu Dhabi,Silver,Store,2023-09-04
865,40,Male,Sharjah,Silver,Website,2023-06-02
866,35,Female,Dubai,Silver,Website,2021-07-17
867,20,Female,Sharjah,Silver,Website,2023-11-04
868,30,Male,Sharjah,Silver,Amazon.ae,2025-08-31
869,60,Male,Abu Dhabi,Silver,Website,2023-05-22
870,50,Male,Dubai,Gold,Noon,2024-09-23
871,18,Male,Dubai,Gold,Website,2022-06-26
872,20,Male,Dubai,Silver,Store,2022-04-02
873,20,Female,Abu Dhabi,Silver,Website,2025-03-30
874,35,Female,Abu Dhabi,Gold,Store,2023-01-20
875,40,Male,Sharjah,Gold,Website,2024-12-30
876,20,Male,Dubai,Platinum,Website,2022-01-01
877,30,Female,Dubai,Silver,Website,2022-02-05
878,40,Male,Abu Dhabi,Gold,Store,2022-07-28
879,35,Female,Sharjah,Silver,Website,2022-04-27
880,30,Male,Sharjah,Gold,Store,2021-04-20
881,30,Male,Sharjah,Silver,Website,2023-10-16
882,30,Male,Dubai,Silver,MobileApp,2022-02-10
883,25,Female,Abu Dhabi,Silver,Noon,2021-11-05
884,30,Male,Sharjah,Silver,Store,2021-06-09
885,35,Female,Dubai,Silver,Website,2023-04-24
886,45,Male,Dubai,Gold,Website,2021-02-24
887,35,Male,Dubai,Gold,Amazon.ae,2023-01-31
888,40,Male,Dubai,Silver,Website,2021-09-13
889,20,Female,Abu Dhabi,Silver,Store,2022-06-18
890,30,Female,Dubai,Silver,Store,2022-02-26
891,18,Male,Dubai,Platinum,Website,2023-08-04
892,20,Male,Dubai,Silver,MobileApp,2025-06-27
893,35,Male,Abu Dhabi,Silver,Amazon.ae,2023-08-20
894,60,Male,Dubai,Silver,Store,2023-03-24
895,18,Male,Abu Dhabi,Gold,Noon,2023-06-06
896,25,Female,Dubai,Silver,Store,2021-09-21
897,40,Female,Dubai,Silver,Noon,2023-01-18
898,20,Male,Dubai,Gold,Amazon.ae,2023-04-13
899,30,Male,Dubai,Gold,Website,2021-08-21
900,35,Female,Dubai,Gold,MobileApp,2022-11-11
901,35,Female,Dubai,Silver,Store,2021-08-21
902,20,Male,Sharjah,Silver,Store,2025-03-21
903,25,Male,Abu Dhabi,Platinum,Store,2023-12-05
904,40,Male,Dubai,Gold,Store,2022-07-12
905,30,Male,Dubai,Silver,Website,2025-08-27
906,18,Male,Sharjah,Silver,Store,2023-07-02
907,40,Male,Abu Dhabi,Silver,Amazon.ae,2022-11-12
908,18,Female,Dubai,Silver,Store,2024-12-30
909,35,Male,Abu Dhabi,Gold,Website,2021-12-01
910,20,Male,Abu Dhabi,Platinum,Website,2022-02-08
911,55,Male,Abu Dhabi,Silver,Store,2024-04-02
912,25,Female,Dubai,Silver,Store,2021-09-13
913,25,Female,Dubai,Gold,Store,2023-12-26
914,20,Male,Dubai,Silver,MobileApp,2023-10-17
915,25,Male,Sharjah,Platinum,Website,2023-07-30
916,45,Female,Abu Dhabi,Gold,Store,2023-02-11
917,60,Male,Dubai,Platinum,MobileApp,2023-08-04
918,25,Male,Sharjah,Silver,Store,2024-01-17
919,25,Male,Sharjah,Silver,Website,2024-06-17
920,35,Male,Sharjah,Silver,Store,2021-11-07
921,45,Male,Sharjah,Silver,MobileApp,2025-05-14
922,30,Female,Sharjah,Silver,Amazon.ae,2022-11-13
923,25,Female,Dubai,Platinum,MobileApp,2024-07-05
924,25,Male,Sharjah,Gold,Store,2025-05-01
925,35,Female,Sharjah,Gold,Store,2025-03-18
926,18,Male,Dubai,Silver,MobileApp,2024-12-28
927,35,Male,Dubai,Gold,Website,2021-05-09
928,25,Female,Sharjah,Gold,Store,2023-02-20
929,40,Female,Dubai,Silver,MobileApp,2021-11-22
930,18,Male,Sharjah,Platinum,Store,2023-03-01
931,30,Male,Dubai,Silver,Store,2021-01-17
932,30,Female,Dubai,Silver,Amazon.ae,2022-11-30
933,35,Female,Dubai,Silver,Website,2023-10-06
934,18,Female,Dubai,Gold,Store,2021-12-08
935,30,Male,Abu Dhabi,Gold,MobileApp,2023-09-30
936,30,Male,Abu Dhabi,Silver,Amazon.ae,2023-04-18
937,30,Male,Dubai,Silver,Store,2022-09-20
938,35,Male,Dubai,Silver,Website,2023-02-10
939,35,Female,Dubai,Silver,MobileApp,2023-05-28
940,40,Male,Dubai,Silver,Store,2024-06-26
941,25,Male,Abu Dhabi,Silver,Website,2022-12-11
942,40,Female,Dubai,Silver,Store,2023-04-29
943,30,Male,Dubai,Gold,MobileApp,2023-01-09
944,18,Male,Dubai,Silver,MobileApp,2021-06-26
945,18,Female,Dubai,Gold,Store,2023-08-04
946,25,Female,Dubai,Silver,MobileApp,2021-12-23
947,40,Female,Dubai,Silver,MobileApp,2022-05-10
948,35,Male,Sharjah,Silver,Store,2021-02-04
949,40,Female,Sharjah,Silver,Website,2024-12-01
950,30,Female,Sharjah,Silver,Store,2025-07-29
951,25,Male,Dubai,Gold,Amazon.ae,2023-03-29
952,20,Male,Dubai,Platinum,Website,2021-01-10
953,25,Female,Abu Dhabi,Silver,Website,2023-09-13
954,25,Male,Abu Dhabi,Silver,Website,2025-09-15
955,18,Female,Sharjah,Platinum,Website,2025-10-04
956,20,Male,Dubai,Silver,Amazon.ae,2022-06-15
957,30,Male,Dubai,Gold,Website,2025-04-08
958,35,Male,Abu Dhabi,Platinum,Amazon.ae,2021-04-05
959,60,Female,Sharjah,Platinum,Website,2022-07-30
960,50,Male,Sharjah,Silver,Store,2022-03-26
961,35,Male,Abu Dhabi,Silver,Amazon.ae,2024-05-28
962,25,Female,Sharjah,Silver,Website,2023-10-15
963,35,Female,Abu Dhabi,Gold,Website,2021-04-06
964,40,Female,Sharjah,Platinum,Noon,2023-05-15
965,20,Male,Sharjah,Gold,Store,2024-11-05
966,25,Male,Sharjah,Gold,Store,2022-10-31
967,40,Female,Dubai,Gold,Store,2021-07-26
968,25,Female,Dubai,Gold,Website,2023-04-30
969,30,Male,Abu Dhabi,Gold,MobileApp,2021-09-03
