datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday_Name,Day,Week,Weekend,M01AB_Lag1,M01AB_MA7
2014-07-21,3.0,4.68,8.0,20.0,13.0,1.0,0.0,2.0,2014,7,276,Monday,21,30,0,3.0,4.524285714285714
2014-07-22,5.0,5.68,3.0,9.0,7.0,0.0,1.0,2.0,2014,7,276,Tuesday,22,30,0,3.0,4.761428571428572
2014-07-23,2.67,6.37,2.0,8.0,19.0,0.0,0.0,3.0,2014,7,276,Wednesday,23,30,0,5.0,4.571428571428571
2014-07-24,5.34,2.0,4.4,23.0,5.0,0.0,0.0,2.0,2014,7,276,Thursday,24,30,0,2.67,5.048571428571428
2014-07-25,5.0,2.02,7.5,10.0,15.0,1.0,1.0,2.0,2014,7,276,Friday,25,30,0,5.34,4.477142857142857
2014-07-26,4.0,6.68,6.2,36.2,13.0,0.0,0.0,4.0,2014,7,276,Saturday,26,30,1,5.0,4.001428571428571
2014-07-27,3.0,1.34,2.0,10.0,5.0,0.0,6.0,1.0,2014,7,276,Sunday,27,30,1,4.0,4.001428571428571
2014-07-28,2.0,1.34,2.0,9.1,9.0,0.0,0.0,2.0,2014,7,276,Monday,28,31,0,3.0,3.858571428571428
2014-07-29,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,2014,7,276,Tuesday,29,31,0,2.0,3.4785714285714286
2014-07-30,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,2014,7,276,Wednesday,30,31,0,2.34,3.1942857142857144
2014-07-31,3.0,0.34,4.0,10.5,8.0,0.0,0.0,1.0,2014,7,276,Thursday,31,31,0,0.68,2.8600000000000003
2014-08-01,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,2014,8,276,Friday,1,31,0,3.0,2.4314285714285715
2014-08-02,5.0,2.01,6.0,29.0,12.0,0.0,5.0,3.0,2014,8,276,Saturday,2,31,1,2.0,2.5742857142857143
2014-08-03,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,2014,8,276,Sunday,3,31,1,5.0,2.86
2014-08-04,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,2014,8,276,Monday,4,32,0,5.0,3.1457142857142855
2014-08-05,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,2014,8,276,Tuesday,5,32,0,4.0,3.097142857142857
2014-08-06,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,2014,8,276,Wednesday,6,32,0,2.0,3.857142857142857
2014-08-07,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,2014,8,276,Thursday,7,32,0,6.0,3.9057142857142857
2014-08-08,5.02,4.02,5.0,13.0,12.0,3.0,2.0,2.0,2014,8,276,Friday,8,32,0,3.34,4.337142857142857
2014-08-09,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,2014,8,276,Saturday,9,32,1,5.02,4.194285714285714
2014-08-10,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,2014,8,276,Sunday,10,32,1,4.0,4.051428571428572
2014-08-11,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,2014,8,276,Monday,11,33,0,4.0,4.622857142857143
2014-08-12,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,2014,8,276,Tuesday,12,33,0,8.0,4.337142857142857
2014-08-13,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,2014,8,276,Wednesday,13,33,0,0.0,3.6714285714285713
2014-08-14,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,2014,8,276,Thursday,14,33,0,1.34,3.7657142857142856
2014-08-15,4.34,4.02,7.0,13.2,15.0,2.0,3.0,2.0,2014,8,276,Friday,15,33,0,4.0,3.6685714285714286
2014-08-16,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,2014,8,276,Saturday,16,33,1,4.34,4.24
2014-08-17,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,2014,8,276,Sunday,17,33,1,8.0,3.717142857142857
2014-08-18,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,2014,8,276,Monday,18,34,0,0.34,3.1942857142857144
2014-08-19,11.34,6.35,5.0,16.1,13.0,1.0,3.0,1.1,2014,8,276,Tuesday,19,34,0,4.34,4.814285714285715
2014-08-20,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,2014,8,276,Wednesday,20,34,0,11.34,5.385714285714285
2014-08-21,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,2014,8,276,Thursday,21,34,0,5.34,5.242857142857143
2014-08-22,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,2014,8,276,Friday,22,34,0,3.0,5.528571428571429
2014-08-23,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,2014,8,276,Saturday,23,34,1,6.34,4.814285714285715
2014-08-24,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,2014,8,276,Sunday,24,34,1,3.0,5.194285714285714
2014-08-25,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,2014,8,276,Monday,25,35,0,3.0,5.147142857142858
2014-08-26,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,2014,8,276,Tuesday,26,35,0,4.01,3.8614285714285717
2014-08-27,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,2014,8,276,Wednesday,27,35,0,2.34,3.575714285714286
2014-08-28,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,2014,8,276,Thursday,28,35,0,3.34,3.481428571428571
2014-08-29,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,2014,8,276,Friday,29,35,0,2.34,3.481428571428571
2014-08-30,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,2014,8,276,Saturday,30,35,1,6.34,3.5785714285714287
2014-08-31,0.0,2.68,1.0,15.0,13.0,0.0,7.0,2.0,2014,8,276,Sunday,31,35,1,3.68,3.15
2014-09-01,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,2014,9,276,Monday,1,36,0,0.0,3.0542857142857143
2014-09-02,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,2014,9,276,Tuesday,2,36,0,3.34,3.0542857142857143
2014-09-03,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,2014,9,276,Wednesday,3,36,0,2.34,3.577142857142857
2014-09-04,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,2014,9,276,Thursday,4,36,0,7.0,4.054285714285714
2014-09-05,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,2014,9,276,Friday,5,36,0,5.68,3.7199999999999998
2014-09-06,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,2014,9,276,Saturday,6,36,1,4.0,3.9571428571428564
2014-09-07,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,2014,9,276,Sunday,7,36,1,5.34,4.242857142857142
2014-09-08,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,2014,9,276,Monday,8,37,0,2.0,3.9085714285714284
2014-09-09,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,2014,9,276,Tuesday,9,37,0,1.0,4.4799999999999995
2014-09-10,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,2014,9,276,Wednesday,10,37,0,6.34,4.1
2014-09-11,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,2014,9,276,Thursday,11,37,0,4.34,3.288571428571428
2014-09-12,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,2014,9,276,Friday,12,37,0,0.0,3.1
2014-09-13,3.0,5.36,4.4,56.85,20.0,0.0,1.0,3.0,2014,9,276,Saturday,13,37,1,2.68,2.7657142857142856
2014-09-14,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,2014,9,276,Sunday,14,37,1,3.0,2.6714285714285713
2014-09-15,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,2014,9,276,Monday,15,38,0,1.34,2.72
2014-09-16,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,2014,9,276,Tuesday,16,38,0,1.34,2.3857142857142857
2014-09-17,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,2014,9,276,Wednesday,17,38,0,4.0,2.1
2014-09-18,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,2014,9,276,Thursday,18,38,0,2.34,2.5285714285714285
2014-09-19,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,2014,9,276,Friday,19,38,0,3.0,2.4314285714285715
2014-09-20,4.34,1.855,4.5,20.6,14.0,1.0,2.0,0.0,2014,9,276,Saturday,20,38,1,2.0,2.6228571428571428
2014-09-21,1.0,3.02,6.0,12.4,7.0,0.0,0.0,3.0,2014,9,276,Sunday,21,38,1,4.34,2.5742857142857143
2014-09-22,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,2014,9,276,Monday,22,39,0,1.0,2.86
2014-09-23,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,2014,9,276,Tuesday,23,39,0,3.34,2.717142857142857
2014-09-24,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,2014,9,276,Wednesday,24,39,0,3.0,3.2399999999999998
2014-09-25,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,2014,9,276,Thursday,25,39,0,6.0,3.48
2014-09-26,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,2014,9,276,Friday,26,39,0,4.68,3.7657142857142856
2014-09-27,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,2014,9,276,Saturday,27,39,1,4.0,3.717142857142857
2014-09-28,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,2014,9,276,Sunday,28,39,1,4.0,3.6228571428571428
2014-09-29,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,2014,9,276,Monday,29,40,0,0.34,4.145714285714286
2014-09-30,10.0,5.34,4.0,61.3,10.0,2.0,22.0,2.0,2014,9,276,Tuesday,30,40,0,7.0,5.145714285714285
2014-10-01,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,2014,10,276,Wednesday,1,40,0,10.0,4.622857142857143
2014-10-02,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,2014,10,276,Thursday,2,40,0,2.34,4.24
2014-10-03,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,2014,10,276,Friday,3,40,0,2.0,4.2871428571428565
2014-10-04,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,2014,10,276,Saturday,4,40,1,4.33,4.384285714285714
2014-10-05,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,2014,10,276,Sunday,5,40,1,4.68,4.621428571428572
2014-10-06,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,2014,10,276,Monday,6,41,0,2.0,4.384285714285714
2014-10-07,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,2014,10,276,Tuesday,7,41,0,5.34,3.384285714285714
2014-10-08,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,2014,10,276,Wednesday,8,41,0,3.0,3.575714285714286
2014-10-09,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,2014,10,276,Thursday,9,41,0,3.68,3.432857142857143
2014-10-10,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,2014,10,276,Friday,10,41,0,1.0,3.434285714285714
2014-10-11,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,2014,10,276,Saturday,11,41,1,4.34,3.2428571428571433
2014-10-12,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,2014,10,276,Sunday,12,41,1,3.34,3.385714285714286
2014-10-13,1.68,4.0,6.2,31.9,11.0,0.0,1.0,2.0,2014,10,276,Monday,13,42,0,3.0,2.8628571428571425
2014-10-14,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,2014,10,276,Tuesday,14,42,0,1.68,2.8628571428571425
2014-10-15,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,2014,10,276,Wednesday,15,42,0,3.0,2.5271428571428567
2014-10-16,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,2014,10,276,Thursday,16,42,0,1.33,3.3521428571428564
2014-10-17,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,2014,10,276,Friday,17,42,0,6.775,3.1607142857142856
2014-10-18,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,2014,10,276,Saturday,18,42,1,3.0,3.2549999999999994
2014-10-19,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,2014,10,276,Sunday,19,42,1,4.0,3.302142857142857
2014-10-20,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,2014,10,276,Monday,20,43,0,3.33,3.539285714285714
2014-10-21,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,2014,10,276,Tuesday,21,43,0,3.34,3.445
2014-10-22,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,2014,10,276,Wednesday,22,43,0,2.34,3.730714285714286
2014-10-23,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,2014,10,276,Thursday,23,43,0,3.33,2.9542857142857146
2014-10-24,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,2014,10,276,Friday,24,43,0,1.34,3.05
2014-10-25,2.33,5.14,1.0,31.0,21.0,0.0,2.0,5.0,2014,10,276,Saturday,25,43,1,3.67,2.8114285714285714
2014-10-26,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,2014,10,276,Sunday,26,43,1,2.33,2.8128571428571427
2014-10-27,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,2014,10,276,Monday,27,44,0,3.34,3.5271428571428567
2014-10-28,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,2014,10,276,Tuesday,28,44,0,8.34,3.7642857142857147
2014-10-29,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,2014,10,276,Wednesday,29,44,0,4.0,4.002857142857144
2014-10-30,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,2014,10,276,Thursday,30,44,0,5.0,3.8114285714285714
2014-10-31,2.0,2.45,4.0,31.0,16.0,0.0,0.0,2.0,2014,10,276,Friday,31,44,0,0.0,3.5728571428571425
2014-11-01,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,2014,11,276,Saturday,1,44,1,2.0,3.572857142857143
2014-11-02,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,2014,11,276,Sunday,2,44,1,2.33,3.6671428571428573
2014-11-03,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,2014,11,276,Monday,3,45,0,4.0,3.4757142857142855
2014-11-04,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,2014,11,276,Tuesday,4,45,0,7.0,3.8085714285714283
2014-11-05,0.0,1.68,4.0,27.0,19.0,3.0,1.0,0.0,2014,11,276,Wednesday,5,45,0,6.33,3.094285714285714
2014-11-06,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,2014,11,276,Thursday,6,45,0,0.0,3.951428571428571
2014-11-07,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,2014,11,276,Friday,7,45,0,6.0,4.522857142857142
2014-11-08,12.0,7.02,6.0,34.4,24.0,0.0,17.0,2.2,2014,11,276,Saturday,8,45,1,6.0,5.904285714285714
2014-11-09,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,2014,11,276,Sunday,9,45,1,12.0,5.8100000000000005
2014-11-10,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,2014,11,276,Monday,10,46,0,3.34,4.952857142857143
2014-11-11,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,2014,11,276,Tuesday,11,46,0,1.0,5.191428571428572
2014-11-12,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,2014,11,276,Wednesday,12,46,0,8.0,5.62
2014-11-13,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,2014,11,276,Thursday,13,46,0,3.0,5.905714285714287
2014-11-14,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,2014,11,276,Friday,14,46,0,8.0,5.811428571428571
2014-11-15,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,2014,11,276,Saturday,15,46,1,5.34,4.715714285714286
2014-11-16,2.0,2.68,6.0,18.6,13.0,1.0,0.0,0.0,2014,11,276,Sunday,16,46,1,4.33,4.524285714285714
2014-11-17,9.0,5.01,5.5,23.0,23.0,1.0,10.0,0.2,2014,11,276,Monday,17,47,0,2.0,5.667142857142857
2014-11-18,2.67,2.0,5.0,19.3,10.5,1.0,0.0,1.0,2014,11,276,Tuesday,18,47,0,9.0,4.905714285714287
2014-11-19,1.34,3.67,10.0,32.0,17.0,0.0,10.0,4.0,2014,11,276,Wednesday,19,47,0,2.67,4.668571428571428
2014-11-20,4.0,7.0,5.0,18.8,13.0,0.0,8.0,0.0,2014,11,276,Thursday,20,47,0,1.34,4.097142857142857
2014-11-21,1.34,1.34,3.0,22.4,16.0,0.0,2.0,1.0,2014,11,276,Friday,21,47,0,4.0,3.525714285714286
2014-11-22,6.0,2.34,3.0,23.7,15.0,1.0,8.0,1.4,2014,11,276,Saturday,22,47,1,1.34,3.7642857142857147
2014-11-23,4.0,3.68,6.0,22.3,11.0,0.0,0.0,1.1,2014,11,276,Sunday,23,47,1,6.0,4.05
2014-11-24,4.0,3.0,6.0,30.6,19.0,1.0,1.0,2.1,2014,11,276,Monday,24,48,0,4.0,3.335714285714286
2014-11-25,5.36,1.68,2.0,19.2,18.0,0.0,2.0,3.0,2014,11,276,Tuesday,25,48,0,4.0,3.7199999999999998
2014-11-26,3.0,5.0,6.0,21.0,13.0,3.0,11.0,2.0,2014,11,276,Wednesday,26,48,0,5.36,3.957142857142857
2014-11-27,7.0,3.67,2.3,21.2,9.0,1.0,4.0,3.0,2014,11,276,Thursday,27,48,0,3.0,4.385714285714286
2014-11-28,3.02,1.4,15.0,15.9,12.0,1.0,2.0,1.0,2014,11,276,Friday,28,48,0,7.0,4.6257142857142854
2014-11-29,3.0,2.01,3.3,31.0,16.0,0.0,0.0,5.0,2014,11,276,Saturday,29,48,1,3.02,4.197142857142857
2014-11-30,5.68,1.33,5.0,22.6,9.0,1.0,0.0,2.0,2014,11,276,Sunday,30,48,1,3.0,4.437142857142858
2014-12-01,4.34,4.01,0.0,36.4,19.0,0.0,2.0,2.0,2014,12,276,Monday,1,49,0,5.68,4.485714285714286
2014-12-02,6.99,4.33,3.7,7.8,26.0,0.0,4.0,1.0,2014,12,276,Tuesday,2,49,0,4.34,4.718571428571429
2014-12-03,4.0,3.33,5.0,16.6,23.0,2.0,13.0,3.2,2014,12,276,Wednesday,3,49,0,6.99,4.861428571428571
2014-12-04,3.0,4.34,3.6,28.7,16.0,1.0,1.0,0.0,2014,12,276,Thursday,4,49,0,4.0,4.29
2014-12-05,2.02,5.68,1.0,28.1,15.0,1.0,1.0,2.2,2014,12,276,Friday,5,49,0,3.0,4.147142857142858
2014-12-06,3.34,3.68,1.0,12.4,9.0,0.0,7.0,1.0,2014,12,276,Saturday,6,49,1,2.02,4.195714285714286
2014-12-07,5.0,4.911,4.0,45.7,6.0,0.0,12.0,0.0,2014,12,276,Sunday,7,49,1,3.34,4.098571428571428
2014-12-08,1.0,3.33,2.0,20.3,9.0,0.0,0.0,0.0,2014,12,276,Monday,8,50,0,5.0,3.6214285714285714
2014-12-09,1.0,2.34,7.0,27.28,12.0,1.0,0.0,2.0,2014,12,276,Tuesday,9,50,0,1.0,2.7657142857142856
2014-12-10,3.34,3.0,2.0,51.2,28.0,3.0,6.0,0.0,2014,12,276,Wednesday,10,50,0,1.0,2.6714285714285713
2014-12-11,2.34,5.33,7.0,16.3,21.0,2.0,0.0,0.0,2014,12,276,Thursday,11,50,0,3.34,2.577142857142857
2014-12-12,6.34,2.34,5.6,41.4,18.0,0.0,2.0,0.0,2014,12,276,Friday,12,50,0,2.34,3.1942857142857144
2014-12-13,1.0,3.34,2.4,25.1,11.0,1.0,7.0,0.0,2014,12,276,Saturday,13,50,1,6.34,2.86
2014-12-14,10.0,2.34,4.4,40.0,10.0,0.0,6.0,1.0,2014,12,276,Sunday,14,50,1,1.0,3.5742857142857143
2014-12-15,5.34,4.02,7.64,42.2,14.0,1.0,9.0,1.0,2014,12,276,Monday,15,51,0,10.0,4.194285714285714
2014-12-16,6.34,1.34,6.2,23.0,23.0,3.0,4.0,1.0,2014,12,276,Tuesday,16,51,0,5.34,4.957142857142857
2014-12-17,3.0,3.67,3.5,28.0,17.0,2.0,8.0,0.0,2014,12,276,Wednesday,17,51,0,6.34,4.908571428571428
2014-12-18,5.0,3.67,3.0,26.6,9.0,0.0,0.0,0.0,2014,12,276,Thursday,18,51,0,3.0,5.288571428571428
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,12,276,Friday,19,51,0,5.0,4.382857142857143
2014-12-20,1.0,3.66,2.0,31.3,9.0,0.0,0.0,3.0,2014,12,276,Saturday,20,51,1,0.0,4.382857142857143
2014-12-21,4.33,4.33,2.0,52.5,6.0,0.0,10.0,1.0,2014,12,276,Sunday,21,51,1,1.0,3.5728571428571425
2014-12-22,3.34,4.68,2.284,19.6,43.0,1.0,13.0,4.0,2014,12,276,Monday,22,52,0,4.33,3.287142857142857
2014-12-23,10.5,3.0,4.6,40.4,13.0,2.0,15.0,0.0,2014,12,276,Tuesday,23,52,0,3.34,3.8814285714285717
2014-12-24,1.0,3.0,1.0,41.6,16.0,0.0,2.0,2.0,2014,12,276,Wednesday,24,52,0,10.5,3.595714285714286
2014-12-25,8.34,2.0,9.5,31.0,16.0,0.0,2.0,2.0,2014,12,276,Thursday,25,52,0,1.0,4.072857142857143
2014-12-26,3.33,4.01,3.0,30.7,25.0,1.0,0.0,0.0,2014,12,276,Friday,26,52,0,8.34,4.548571428571429
2014-12-27,7.33,5.34,4.4,39.0,26.0,0.0,9.0,3.0,2014,12,276,Saturday,27,52,1,3.33,5.452857142857143
2014-12-28,2.34,10.76,3.0,80.4,15.0,0.0,13.0,1.0,2014,12,276,Sunday,28,52,1,7.33,5.168571428571428
2014-12-29,2.33,3.66,4.0,40.0,5.0,1.0,2.0,0.0,2014,12,276,Monday,29,1,0,2.34,5.024285714285715
2014-12-30,9.0,5.63,3.8,51.0,18.0,0.0,5.0,2.0,2014,12,276,Tuesday,30,1,0,2.33,4.8100000000000005
2014-12-31,5.67,6.33,2.5,41.08,14.0,3.0,10.0,1.0,2014,12,276,Wednesday,31,1,0,9.0,5.477142857142857
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,276,Thursday,1,1,0,5.67,4.285714285714286
2015-01-02,6.0,5.33,4.9,50.8,13.0,0.0,6.25,2.0,2015,1,276,Friday,2,1,0,0.0,4.667142857142857
2015-01-03,9.0,4.67,6.0,57.24,11.0,3.0,0.0,4.0,2015,1,276,Saturday,3,1,1,6.0,4.905714285714287
2015-01-04,4.68,8.92,3.5,60.1,4.0,0.0,2.0,1.0,2015,1,276,Sunday,4,1,1,9.0,5.24
2015-01-05,2.34,3.32,1.0,33.6,14.0,0.0,16.0,3.0,2015,1,276,Monday,5,2,0,4.68,5.241428571428571
2015-01-06,3.0,9.37,7.3,42.0,13.0,0.0,3.0,0.0,2015,1,276,Tuesday,6,2,0,2.34,4.384285714285714
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,276,Wednesday,7,2,0,3.0,3.574285714285714
2015-01-08,2.0,7.077,1.2,46.4,13.0,1.0,1.0,2.0,2015,1,276,Thursday,8,2,0,0.0,3.8599999999999994
2015-01-09,3.0,4.34,9.4,36.2,33.0,2.0,7.0,2.0,2015,1,276,Friday,9,2,0,2.0,3.431428571428571
2015-01-10,6.0,5.864,7.0,32.6,14.0,3.0,1.0,1.0,2015,1,276,Saturday,10,2,1,3.0,3.0028571428571427
2015-01-11,3.0,7.34,7.0,43.6,11.0,1.0,11.0,2.0,2015,1,276,Sunday,11,2,1,6.0,2.762857142857143
2015-01-12,2.33,3.34,7.5,36.6,18.0,0.0,6.0,1.0,2015,1,276,Monday,12,3,0,3.0,2.761428571428571
2015-01-13,10.34,4.66,10.0,34.0,14.0,2.0,4.0,2.0,2015,1,276,Tuesday,13,3,0,2.33,3.81
2015-01-14,3.0,3.34,5.0,23.0,20.0,0.0,1.0,0.0,2015,1,276,Wednesday,14,3,0,10.34,4.238571428571428
2015-01-15,6.67,3.0,1.0,55.25,13.0,0.0,15.0,2.0,2015,1,276,Thursday,15,3,0,3.0,4.905714285714287
2015-01-16,6.33,5.99,3.8,43.0,16.0,2.0,6.0,2.0,2015,1,276,Friday,16,3,0,6.67,5.381428571428572
2015-01-17,6.68,5.68,7.0,19.2,18.0,0.0,0.0,0.0,2015,1,276,Saturday,17,3,1,6.33,5.478571428571429
2015-01-18,4.0,4.34,4.5,20.4,16.0,0.0,0.0,2.0,2015,1,276,Sunday,18,3,1,6.68,5.621428571428572
2015-01-19,5.34,2.68,1.1,32.0,12.0,0.0,20.0,2.0,2015,1,276,Monday,19,4,0,4.0,6.051428571428572
2015-01-20,4.34,0.33,6.0,38.0,24.0,1.0,4.0,1.0,2015,1,276,Tuesday,20,4,0,5.34,5.194285714285714
2015-01-21,4.0,1.0,2.0,37.45,17.0,1.0,0.0,1.0,2015,1,276,Wednesday,21,4,0,4.34,5.337142857142857
2015-01-22,4.0,1.34,4.0,21.4,19.0,0.0,0.0,1.0,2015,1,276,Thursday,22,4,0,4.0,4.9557142857142855
2015-01-23,3.67,4.728,8.0,30.0,14.0,0.0,7.0,2.0,2015,1,276,Friday,23,4,0,4.0,4.575714285714286
2015-01-24,4.34,3.33,9.2,49.7,31.0,0.0,22.0,1.0,2015,1,276,Saturday,24,4,1,3.67,4.241428571428572
2015-01-25,4.0,1.13,1.9,38.0,11.0,1.0,5.0,0.0,2015,1,276,Sunday,25,4,1,4.34,4.241428571428571
2015-01-26,8.5,4.67,4.0,34.4,15.0,0.0,13.0,0.0,2015,1,276,Monday,26,5,0,4.0,4.692857142857143
2015-01-27,2.67,6.33,1.0,20.0,14.0,0.0,0.0,0.0,2015,1,276,Tuesday,27,5,0,8.5,4.454285714285715
2015-01-28,3.0,5.34,3.0,32.0,18.0,3.0,5.0,3.0,2015,1,276,Wednesday,28,5,0,2.67,4.311428571428571
2015-01-29,4.34,5.71,8.7,24.4,16.0,3.0,11.0,3.0,2015,1,276,Thursday,29,5,0,3.0,4.359999999999999
2015-01-30,1.0,1.068,1.0,20.5,19.0,1.0,0.0,0.0,2015,1,276,Friday,30,5,0,4.34,3.9785714285714286
2015-01-31,8.34,6.112,5.0,32.4,12.0,0.0,11.0,2.0,2015,1,276,Saturday,31,5,1,1.0,4.55
2015-02-01,4.34,7.35,7.0,35.6,7.0,1.0,0.0,1.0,2015,2,276,Sunday,1,5,1,8.34,4.598571428571428
2015-02-02,6.0,4.0,5.1,20.9,14.0,0.0,3.0,2.0,2015,2,276,Monday,2,6,0,4.34,4.241428571428571
2015-02-03,3.33,3.0,6.2,24.2,18.0,0.0,6.0,5.0,2015,2,276,Tuesday,3,6,0,6.0,4.335714285714285
2015-02-04,2.34,2.67,2.4,38.8,6.0,0.0,12.0,0.0,2015,2,276,Wednesday,4,6,0,3.33,4.241428571428572
2015-02-05,2.0,5.57,3.0,24.85,12.0,0.0,2.0,1.0,2015,2,276,Thursday,5,6,0,2.34,3.9071428571428575
2015-02-06,3.33,3.33,7.3,23.0,7.0,1.0,13.0,1.0,2015,2,276,Friday,6,6,0,2.0,4.24
